"","latitude","longitude","parameter_name","method_name","year","arithmetic_mean","arithmetic_standard_dev","state_name"
"1898",42.270009,-83.162585,"Chloromethane","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,0.691429,0.102796,"Michigan"
"1899",34.276362,-118.683757,"o-Xylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.688,0.429325,"California"
"1900",42.29476,-83.742997,"Iron (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.683572,0.348421,"Michigan"
"1901",33.153088,-96.115572,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,0.682387,3.693889,"Texas"
"1902",35.206919,-120.619059,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.670391,2.613853,"California"
"1903",37.641583,-120.994622,"Dichloromethane","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.67,0.537587,"California"
"1904",35.438869,-119.016765,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.66891,0.620969,"California"
"1905",36.332179,-119.291228,"OC2 CSN_Rev Unadjusted PM2.5 LC","URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A",2017,0.666667,0.306283,"California"
"1906",39.122114,-121.60441,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,0.665345,0.938042,"California"
"1907",33.202686,-117.366797,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,0.65746,0.94106,"California"
"1908",43.235293,-86.246448,"Carbon monoxide","",1987,0.656579,0.452918,"Michigan"
"1909",43.235293,-86.246448,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.651213,0.61303,"Michigan"
"1910",37.864767,-122.302741,"Carbon monoxide","",2017,0.647314,0.165813,"California"
"1911",34.451931,-120.458773,"Sulfur dioxide","",1987,0.646197,0.673305,"California"
"1912",34.478045,-120.211816,"Sulfur dioxide","",1987,0.643575,0.569634,"California"
"1913",38.029258,-121.896866,"Sulfur dioxide","",1987,0.635537,1.155137,"California"
"1914",37.936013,-122.026154,"Tetrachloroethylene","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.63,0.44809,"California"
"1915",42.984173,-85.671339,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.629266,0.719248,"Michigan"
"1916",32.631231,-117.059075,"Iron (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.627571,0.547435,"California"
"1917",32.564968,-96.317687,"Sulfur dioxide","",2017,0.622034,0.474548,"Texas"
"1918",32.676186,-115.484144,"Sulfate PM2.5 LC","Met One SASS Nylon - Ion Chromatography",2017,0.619,0.371886,"California"
"1919",35.041644,-120.501,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.614505,2.889317,"California"
"1920",38.052142,-122.145799,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.603391,2.755567,"California"
"1921",32.631231,-117.059075,"Trichloroethylene","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.602769,1.03293,"California"
"1922",37.745759,-119.603754,"Nitrate PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.6,0.37607,"California"
"1923",37.814781,-122.282347,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.599898,0.278591,"California"
"1924",37.814781,-122.282347,"Sulfur dioxide","",2017,0.592857,0.474097,"California"
"1925",32.985442,-117.08218,"Carbon monoxide","",2017,0.592175,0.180167,"California"
"1926",42.386811,-83.270506,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.591304,0.227462,"Michigan"
"1927",34.54166,-119.79146,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,0.590909,0.796366,"California"
"1928",32.985442,-117.08218,"Carbon monoxide","INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE",2017,0.586907,0.222535,"California"
"1929",35.356092,-119.041209,"Acrolein - Unverified","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.585,0.27,"California"
"1930",38.66121,-121.73269,"Sample Flow Rate- CV","R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation",2017,0.583333,0.075277,"California"
"1931",42.421502,-83.425042,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.582609,0.224929,"Michigan"
"1932",46.521878,-87.400972,"Sulfur dioxide","",1987,0.58011,1.295033,"Michigan"
"1933",32.031934,-96.399141,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.57632,1.510556,"Texas"
"1934",34.06659,-118.22688,"Trichloroethylene","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.5746,0.409239,"California"
"1935",35.283864,-120.655171,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.573847,0.761825,"California"
"1936",32.031934,-96.399141,"Sulfur dioxide","",2017,0.572881,0.663281,"Texas"
"1937",42.270009,-83.162585,"Dichlorodifluoromethane","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,0.569286,0.053704,"Michigan"
"1938",37.814781,-122.282347,"Sulfur dioxide","",2017,0.564897,0.63084,"California"
"1939",34.725538,-120.428774,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,0.564399,0.763178,"California"
"1940",39.761538,-121.84162,"o-Xylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.56,0.357771,"California"
"1941",32.031934,-96.399141,"Sulfur dioxide","",2017,0.556182,1.188107,"Texas"
"1942",34.276362,-118.683757,"Sulfur dioxide","",1987,0.555445,2.096978,"California"
"1943",32.482083,-97.026899,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.554925,1.298162,"Texas"
"1944",38.006311,-121.641918,"m/p Xylene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.554286,0.553191,"California"
"1945",34.728831,-86.585003,"Iron (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.55297,0.33036,"Alabama"
"1946",36.844096,-121.362121,"Chloride PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.550517,0.923841,"California"
"1947",33.485556,-86.915,"14-Dichlorobenzene","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,0.5475,1.548564,"Alabama"
"1948",30.770181,-88.087761,"Sulfur dioxide","Instrumental - Ultraviolet Fluorescence API 100 EU",2017,0.54659,1.126517,"Alabama"
"1949",36.725228,-119.751254,"Dichloromethane","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.545455,0.150756,"California"
"1950",37.3735,-122.077,"Tetrachloroethylene","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,0.543333,0.482373,"California"
"1951",37.687526,-121.784217,"Black carbon PM2.5 STP","Magee Scientific TAPI M633 Aethalometer - Optical absorption",2017,0.542334,0.637151,"California"
"1952",34.924423,-120.401828,"Std Dev Vt Wind Speed","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,0.541311,0.645995,"California"
"1953",37.936013,-122.026154,"Sulfur dioxide","",1987,0.538663,1.181559,"California"
"1954",37.949924,-122.357193,"Dichloromethane","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.535714,0.133631,"California"
"1955",30.770181,-88.087761,"Sulfur dioxide","",2017,0.52878,0.856134,"Alabama"
"1956",37.936013,-122.026154,"Sulfur dioxide","",1987,0.527562,2.046569,"California"
"1957",29.352911,-98.332814,"Sulfur dioxide","",2017,0.526667,0.573732,"Texas"
"1958",34.276362,-118.683757,"Sulfur dioxide","",1987,0.525697,1.466581,"California"
"1959",27.76534,-97.434262,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.523032,1.140649,"Texas"
"1960",37.950741,-121.268523,"Chloride PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.516786,0.719884,"California"
"1961",37.535833,-121.961823,"Tetrachloroethylene","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,0.513913,0.257077,"California"
"1962",40.216805,-122.223582,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,0.512982,0.740369,"California"
"1963",29.670025,-95.128508,"SO2 max 5-min avg","Instrumental - Ultraviolet Fluorescence API 100 EU",2017,0.509673,0.984464,"Texas"
"1964",34.471378,-120.221816,"Sulfur dioxide","",1987,0.508989,0.453646,"California"
"1965",27.501826,-99.502984,"Carbon monoxide","INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER",2017,0.506867,0.275788,"Texas"
"1966",36.697181,-121.633556,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.5068,0.587127,"California"
"1967",32.978379,-115.534156,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,0.503636,0.479615,"California"
"1968",38.443503,-122.710169,"Methyl chloroform","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,0.50087,0.433358,"California"
"1969",38.667126,-121.251338,"Dichloromethane","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.5,0,"California"
"1970",30.354436,-97.760255,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.49646,0.539224,"Texas"
"1971",38.945741,-119.967959,"Chloride PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.490364,0.631183,"California"
"1972",34.9322,-120.607671,"Sulfur dioxide","",1987,0.489458,0.878912,"California"
"1973",34.471378,-120.221816,"Sulfur dioxide","",1987,0.487663,0.623883,"California"
"1974",29.043759,-95.472946,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,0.486842,1.510511,"Texas"
"1975",43.451414,-83.91164,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.483089,0.473159,"Michigan"
"1976",33.0752,-94.8474,"Sulfur dioxide","",2017,0.481062,1.412887,"Texas"
"1977",34.9322,-120.607671,"Sulfur dioxide","",1987,0.475323,1.670057,"California"
"1978",34.725538,-120.428774,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,0.474674,0.693977,"California"
"1979",34.402773,-119.458454,"Std Dev Vt Wind Speed","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,0.465401,0.397109,"California"
"1980",32.919722,-96.808056,"Sulfur dioxide","",1987,0.454434,1.258872,"Texas"
"1981",37.793624,-122.263376,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.453786,0.187107,"California"
"1982",38.672683,-121.789408,"Chloride PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.4518,0.535578,"California"
"1983",34.511652,-120.499887,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.451553,0.696995,"California"
"1984",32.378682,-94.711811,"Sulfur dioxide","",2017,0.448857,0.7699,"Texas"
"1985",35.283864,-120.655171,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,0.448667,0.593499,"California"
"1986",32.791194,-116.942092,"Chloride PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.448214,0.799818,"California"
"1987",32.919722,-96.808056,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.446013,2.507137,"Texas"
"1988",29.823319,-94.983786,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.442585,0.750256,"Texas"
"1989",32.175417,-96.870189,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.437424,0.782548,"Texas"
"1990",42.281869,-83.151415,"Carbon monoxide","INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER",2017,0.431934,0.207695,"Michigan"
"1991",42.281869,-83.151415,"Methyl isobutyl ketone","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,0.428571,1.603567,"Michigan"
"1992",39.733494,-121.8472,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,0.428421,0.677711,"California"
"1993",36.697181,-121.633556,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.426136,2.02272,"California"
"1994",34.511652,-120.499887,"Sulfur dioxide","",1987,0.426105,0.596194,"California"
"1995",42.773556,-82.47583,"Sulfur dioxide","",2017,0.42582,1.59656,"Michigan"
"1996",31.746775,-106.402806,"Carbon monoxide","",2017,0.419471,0.277263,"Texas"
"1997",30.036422,-94.071061,"Sulfur dioxide","",2017,0.417778,0.634863,"Texas"
"1998",31.746775,-106.402806,"Carbon monoxide","INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER",2017,0.416589,0.361223,"Texas"
"1999",38.102507,-122.237976,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.415815,0.254077,"California"
"2000",32.031934,-96.399141,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,0.415689,0.891348,"Texas"
"2001",31.168889,-96.481944,"Sulfur dioxide","",2017,0.415254,0.461188,"Texas"
"2002",37.97231,-122.520004,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.414537,0.156129,"California"
"2003",42.374205,-83.032143,"13-Dichlorobenzene","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,0.41,1.004291,"Michigan"
"2004",40.676534,-122.940304,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.409024,0.596711,"California"
"2005",38.006311,-121.641918,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.408901,0.099015,"California"
"2006",29.828086,-95.284096,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.408761,0.460702,"Texas"
"2007",38.403765,-122.818294,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.403415,0.124453,"California"
"2008",33.85275,-116.54101,"Carbon monoxide","",1987,0.403278,0.425422,"California"
"2009",32.820061,-96.860117,"Ethylene dichloride","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,0.4025,0.75717,"Texas"
"2010",35.356092,-119.041209,"Styrene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.4,0,"California"
"2011",34.276362,-118.683757,"Styrene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.4,0,"California"
"2012",37.348497,-121.894898,"Styrene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.4,0,"California"
"2013",37.950741,-121.268523,"Styrene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.4,0,"California"
"2014",39.761538,-121.84162,"Styrene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.4,0,"California"
"2015",34.452209,-120.421549,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,0.399125,0.928538,"California"
"2016",31.168889,-96.481944,"Sulfur dioxide","",2017,0.397162,0.784291,"Texas"
"2017",38.672683,-121.789408,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.395857,0.725227,"California"
"2018",30.036422,-94.071061,"Sulfur dioxide","",2017,0.395751,1.06766,"Texas"
"2019",34.974145,-120.53628,"Sulfur dioxide","",1987,0.394611,0.542351,"California"
"2020",34.46245,-120.02551,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,0.394026,1.175398,"California"
"2021",29.254474,-94.861289,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,0.3927,1.070502,"Texas"
"2022",34.974145,-120.53628,"Sulfur dioxide","",1987,0.390478,1.170238,"California"
"2023",39.937392,-120.940509,"Carbon monoxide","",1987,0.387319,0.447681,"California"
"2024",42.953336,-82.456229,"Trichloroethylene","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,0.385714,1.020504,"Michigan"
"2025",42.953336,-82.456229,"Chloroform","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,0.384286,1.016724,"Michigan"
"2026",34.54166,-119.79146,"Vertical Wind Speed","Instrumental - Electronic or machine average",1987,0.38159,0.859715,"California"
"2027",38.667126,-121.251338,"Chloride PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.373265,0.529762,"California"
"2028",37.64571,-118.96652,"Carbon monoxide","",1987,0.369794,0.668747,"California"
"2029",37.64571,-118.96652,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.36933,0.917633,"California"
"2030",42.283069,-83.161145,"Carbon monoxide","",2017,0.368428,0.143149,"Michigan"
"2031",42.283069,-83.161145,"Carbon monoxide","INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER",2017,0.365359,0.177704,"Michigan"
"2032",25.892518,-97.49383,"Carbon monoxide","",2017,0.361288,0.096072,"Texas"
"2033",31.893913,-106.425827,"Sulfur dioxide","",2017,0.36,0.299738,"Texas"
"2034",42.270009,-83.162585,"Chlorodifluoromethane","6L Subatm SS Canister - Entech Precon GC/MS",2017,0.358571,0.047694,"Michigan"
"2035",34.63782,-120.4575,"Carbon monoxide","",2017,0.358028,0.129604,"California"
"2036",25.892518,-97.49383,"Carbon monoxide","INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER",2017,0.35755,0.114799,"Texas"
"2037",42.302786,-83.10653,"Propionaldehyde","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION",2017,0.357143,0.07868,"Michigan"
"2038",30.039524,-95.673951,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,0.356882,1.621518,"Texas"
"2039",30.35386,-97.69166,"Carbon monoxide","INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER",2017,0.353067,0.213217,"Texas"
"2040",33.521427,-86.844112,"Carbon monoxide","Multiple Methods Used",2017,0.352508,0.187896,"Alabama"
"2041",34.011208,-86.057473,"Zinc (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.34678,0.971816,"Alabama"
"2042",31.760538,-106.500449,"Lead (TSP) STP","Multiple Methods Used",1987,0.346047,0.25099,"Texas"
"2043",36.332179,-119.291228,"OC1 CSN_Rev Unadjusted PM2.5 LC","URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A",2017,0.343333,0.261771,"California"
"2044",34.687761,-86.586362,"Sample Flow Rate- CV","R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation",2017,0.338889,0.168519,"Alabama"
"2045",33.553056,-86.815,"Carbon monoxide","",2017,0.334818,0.336024,"Alabama"
"2046",40.549985,-122.382011,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,0.334138,0.544278,"California"
"2047",42.289449,-83.153435,"224-Trimethylpentane","6L Subatm SS Canister - Entech Precon GC/MS",2017,0.333333,0.895944,"Michigan"
"2048",42.283069,-83.161145,"o-Xylene","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,0.332308,0.521379,"Michigan"
"2049",31.893913,-106.425827,"Sulfur dioxide","",2017,0.332092,0.360895,"Texas"
"2050",38.05492,-122.233229,"m/p Xylene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.330286,0.091181,"California"
"2051",33.553056,-86.815,"Carbon monoxide","INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU",2017,0.326659,0.367804,"Alabama"
"2052",32.676186,-115.484144,"OP CSN_Rev Unadjusted PM2.5 LC TOR","URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A TOR",2017,0.323333,0.429645,"California"
"2053",42.302786,-83.10653,"o-Xylene","SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO",2017,0.321,0.422097,"Michigan"
"2054",27.76534,-97.434262,"Sulfur dioxide","",2017,0.316949,0.249242,"Texas"
"2055",37.9604,-122.356811,"Carbon monoxide","",2017,0.312389,0.161613,"California"
"2056",37.9604,-122.356811,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.311316,0.185644,"California"
"2057",37.936013,-122.026154,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",2017,0.310958,0.173667,"California"
"2058",29.670025,-95.128508,"Sulfur dioxide","Instrumental - Ultraviolet Fluorescence API 100 EU",2017,0.310354,0.644339,"Texas"
"2059",42.302786,-83.10653,"224-Trimethylpentane","SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO",2017,0.31,0.542525,"Michigan"
"2060",30.354436,-97.760255,"Sulfur dioxide","",2017,0.308772,0.257239,"Texas"
"2061",32.616389,-96.756944,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.308354,0.495034,"Texas"
"2062",32.791194,-116.942092,"Trichloroethylene","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.3076,0.261406,"California"
"2063",34.895007,-117.024484,"Carbon monoxide","",1987,0.307527,0.48138,"California"
"2064",35.12389,-120.63215,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.306807,1.838974,"California"
"2065",42.22862,-83.2082,"Carbon monoxide","INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER",2017,0.304167,0.130148,"Michigan"
"2066",42.374205,-83.032143,"Zinc (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.302383,0.178006,"Michigan"
"2067",37.765946,-122.399044,"Acetonitrile","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.3,0,"California"
"2068",37.950741,-121.268523,"Acetonitrile","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.3,0,"California"
"2069",34.06659,-118.22688,"Acetonitrile","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.3,0,"California"
"2070",32.676186,-115.484144,"Acetonitrile","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.3,0,"California"
"2071",32.631231,-117.059075,"Acetonitrile","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.3,0,"California"
"2072",35.356092,-119.041209,"Acetonitrile","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.3,0,"California"
"2073",36.785322,-119.774174,"Acetonitrile","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.3,0,"California"
"2074",39.412942,-123.353621,"Chloride PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.296341,0.346235,"California"
"2075",37.348497,-121.894898,"SO2 max 5-min avg","INSTRUMENTAL - PULSED FLUORESCENT",2017,0.296229,0.314225,"California"
"2076",42.283069,-83.161145,"Ethyl acetate","6L Subatm SS Canister - Entech Precon GC/MS",2017,0.295385,0.628551,"Michigan"
